0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:00 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/borrar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:01 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:02 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:02 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:03 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:43 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 200 13724
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:46 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:47 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:47 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:48 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:54 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:54 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery-3.4.1.min.js HTTP/1.1" 304 -
